"Commit Hash","Commit Message","File Name","Source Code Before File Path","Source Code After File Path","Diff File Path"
"ef34638f5d24c07a5582cbb60755fd4dfbec9a79","Updated docs for external server information.

This fixes #14.","quickstart.rst","codes\ef34638f5d24c07a5582cbb60755fd4dfbec9a79_quickstart.rst_before.txt","codes\ef34638f5d24c07a5582cbb60755fd4dfbec9a79_quickstart.rst_after.txt","diffs\ef34638f5d24c07a5582cbb60755fd4dfbec9a79_quickstart.rst_diff.txt"
"ef34638f5d24c07a5582cbb60755fd4dfbec9a79","Updated docs for external server information.

This fixes #14.","setup.rst","codes\ef34638f5d24c07a5582cbb60755fd4dfbec9a79_setup.rst_before.txt","codes\ef34638f5d24c07a5582cbb60755fd4dfbec9a79_setup.rst_after.txt","diffs\ef34638f5d24c07a5582cbb60755fd4dfbec9a79_setup.rst_diff.txt"
"0da39c76e3c67293aef2234b43aff8728d9002eb","More documentation updates :)","packages.rst","codes\0da39c76e3c67293aef2234b43aff8728d9002eb_packages.rst_before.txt","codes\0da39c76e3c67293aef2234b43aff8728d9002eb_packages.rst_after.txt","diffs\0da39c76e3c67293aef2234b43aff8728d9002eb_packages.rst_diff.txt"
"0da39c76e3c67293aef2234b43aff8728d9002eb","More documentation updates :)","flask.py","codes\0da39c76e3c67293aef2234b43aff8728d9002eb_flask.py_before.txt","codes\0da39c76e3c67293aef2234b43aff8728d9002eb_flask.py_after.txt","diffs\0da39c76e3c67293aef2234b43aff8728d9002eb_flask.py_diff.txt"
"0c54d0a0e5dfec25cd60329e09622d42905d0969","Added pattern for file uploads.","index.rst","codes\0c54d0a0e5dfec25cd60329e09622d42905d0969_index.rst_before.txt","codes\0c54d0a0e5dfec25cd60329e09622d42905d0969_index.rst_after.txt","diffs\0c54d0a0e5dfec25cd60329e09622d42905d0969_index.rst_diff.txt"
"85d43079d137c3f15e3ed7a9545ba2db92718194","Added missing file (fileupload docs)","fileuploads.rst","codes\85d43079d137c3f15e3ed7a9545ba2db92718194_fileuploads.rst_before.txt","codes\85d43079d137c3f15e3ed7a9545ba2db92718194_fileuploads.rst_after.txt","diffs\85d43079d137c3f15e3ed7a9545ba2db92718194_fileuploads.rst_diff.txt"
"58fa088abc0f0e511d934e822f917b796d418bb3","Added missing file (fileupload docs)","fileuploads.rst","codes\58fa088abc0f0e511d934e822f917b796d418bb3_fileuploads.rst_before.txt","codes\58fa088abc0f0e511d934e822f917b796d418bb3_fileuploads.rst_after.txt","diffs\58fa088abc0f0e511d934e822f917b796d418bb3_fileuploads.rst_diff.txt"
"a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c","add a decorator to add custom template filter","flask.py","codes\a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c_flask.py_before.txt","codes\a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c_flask.py_after.txt","diffs\a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c_flask.py_diff.txt"
"a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c","add a decorator to add custom template filter","flask_tests.py","codes\a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c_flask_tests.py_before.txt","codes\a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c_flask_tests.py_after.txt","diffs\a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c_flask_tests.py_diff.txt"
"5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5","the template_filter now expects the parentheses","flask.py","codes\5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5_flask.py_before.txt","codes\5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5_flask.py_after.txt","diffs\5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5_flask.py_diff.txt"
"5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5","the template_filter now expects the parentheses","flask_tests.py","codes\5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5_flask_tests.py_before.txt","codes\5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5_flask_tests.py_after.txt","diffs\5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5_flask_tests.py_diff.txt"
"4395e9493cc33d49b53889f9f726458f05f1a475","add tests for template_filter using a real template","flask_tests.py","codes\4395e9493cc33d49b53889f9f726458f05f1a475_flask_tests.py_before.txt","codes\4395e9493cc33d49b53889f9f726458f05f1a475_flask_tests.py_after.txt","diffs\4395e9493cc33d49b53889f9f726458f05f1a475_flask_tests.py_diff.txt"
"4395e9493cc33d49b53889f9f726458f05f1a475","add tests for template_filter using a real template","template_filter.html","codes\4395e9493cc33d49b53889f9f726458f05f1a475_template_filter.html_before.txt","codes\4395e9493cc33d49b53889f9f726458f05f1a475_template_filter.html_after.txt","diffs\4395e9493cc33d49b53889f9f726458f05f1a475_template_filter.html_diff.txt"
"3ac4ec670c881668aaedb2c3937bae5e10984988","Beefed up PDF docs.  They actually look like something now.","conf.py","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_conf.py_before.txt","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_conf.py_after.txt","diffs\3ac4ec670c881668aaedb2c3937bae5e10984988_conf.py_diff.txt"
"3ac4ec670c881668aaedb2c3937bae5e10984988","Beefed up PDF docs.  They actually look like something now.","contents.rst","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_contents.rst_before.txt","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_contents.rst_after.txt","diffs\3ac4ec670c881668aaedb2c3937bae5e10984988_contents.rst_diff.txt"
"3ac4ec670c881668aaedb2c3937bae5e10984988","Beefed up PDF docs.  They actually look like something now.","flaskstyle.sty","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_flaskstyle.sty_before.txt","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_flaskstyle.sty_after.txt","diffs\3ac4ec670c881668aaedb2c3937bae5e10984988_flaskstyle.sty_diff.txt"
"3ac4ec670c881668aaedb2c3937bae5e10984988","Beefed up PDF docs.  They actually look like something now.","index.rst","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_index.rst_before.txt","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_index.rst_after.txt","diffs\3ac4ec670c881668aaedb2c3937bae5e10984988_index.rst_diff.txt"
"3ac4ec670c881668aaedb2c3937bae5e10984988","Beefed up PDF docs.  They actually look like something now.","latexindex.rst","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_latexindex.rst_before.txt","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_latexindex.rst_after.txt","diffs\3ac4ec670c881668aaedb2c3937bae5e10984988_latexindex.rst_diff.txt"
"3ac4ec670c881668aaedb2c3937bae5e10984988","Beefed up PDF docs.  They actually look like something now.","logo.pdf","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_logo.pdf_before.txt","codes\3ac4ec670c881668aaedb2c3937bae5e10984988_logo.pdf_after.txt","diffs\3ac4ec670c881668aaedb2c3937bae5e10984988_logo.pdf_diff.txt"
"d22428bc8e8c3cf5e6006497cb8164decde31924","Updated Makefile to also upload and build pdf docs.","Makefile","codes\d22428bc8e8c3cf5e6006497cb8164decde31924_Makefile_before.txt","codes\d22428bc8e8c3cf5e6006497cb8164decde31924_Makefile_after.txt","diffs\d22428bc8e8c3cf5e6006497cb8164decde31924_Makefile_diff.txt"
"606b006e2391d12fec5313ce606d82463d7aad07","Fixed at least one build warning by renaming files.","Makefile","codes\606b006e2391d12fec5313ce606d82463d7aad07_Makefile_before.txt","codes\606b006e2391d12fec5313ce606d82463d7aad07_Makefile_after.txt","diffs\606b006e2391d12fec5313ce606d82463d7aad07_Makefile_diff.txt"
"606b006e2391d12fec5313ce606d82463d7aad07","Fixed at least one build warning by renaming files.","contents.rst.inc","codes\606b006e2391d12fec5313ce606d82463d7aad07_contents.rst.inc_before.txt","codes\606b006e2391d12fec5313ce606d82463d7aad07_contents.rst.inc_after.txt","diffs\606b006e2391d12fec5313ce606d82463d7aad07_contents.rst.inc_diff.txt"
"606b006e2391d12fec5313ce606d82463d7aad07","Fixed at least one build warning by renaming files.","index.rst","codes\606b006e2391d12fec5313ce606d82463d7aad07_index.rst_before.txt","codes\606b006e2391d12fec5313ce606d82463d7aad07_index.rst_after.txt","diffs\606b006e2391d12fec5313ce606d82463d7aad07_index.rst_diff.txt"
"606b006e2391d12fec5313ce606d82463d7aad07","Fixed at least one build warning by renaming files.","latexindex.rst","codes\606b006e2391d12fec5313ce606d82463d7aad07_latexindex.rst_before.txt","codes\606b006e2391d12fec5313ce606d82463d7aad07_latexindex.rst_after.txt","diffs\606b006e2391d12fec5313ce606d82463d7aad07_latexindex.rst_diff.txt"
"f419937d2c5f2db16a8157a0a061b92c38876649","License after API docs","contents.rst.inc","codes\f419937d2c5f2db16a8157a0a061b92c38876649_contents.rst.inc_before.txt","codes\f419937d2c5f2db16a8157a0a061b92c38876649_contents.rst.inc_after.txt","diffs\f419937d2c5f2db16a8157a0a061b92c38876649_contents.rst.inc_diff.txt"
"4559e4f0f14272fb4fb31f3bf79bf592a9f781df","Added docs on caching and decorators.","caching.rst","codes\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_caching.rst_before.txt","codes\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_caching.rst_after.txt","diffs\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_caching.rst_diff.txt"
"4559e4f0f14272fb4fb31f3bf79bf592a9f781df","Added docs on caching and decorators.","index.rst","codes\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_index.rst_before.txt","codes\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_index.rst_after.txt","diffs\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_index.rst_diff.txt"
"4559e4f0f14272fb4fb31f3bf79bf592a9f781df","Added docs on caching and decorators.","viewdecorators.rst","codes\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_viewdecorators.rst_before.txt","codes\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_viewdecorators.rst_after.txt","diffs\4559e4f0f14272fb4fb31f3bf79bf592a9f781df_viewdecorators.rst_diff.txt"
"2ba88eefb54f76fc974181babac07ffc7c1f7e73","Fixed simple typo","wtforms.rst","codes\2ba88eefb54f76fc974181babac07ffc7c1f7e73_wtforms.rst_before.txt","codes\2ba88eefb54f76fc974181babac07ffc7c1f7e73_wtforms.rst_after.txt","diffs\2ba88eefb54f76fc974181babac07ffc7c1f7e73_wtforms.rst_diff.txt"
"36717b02731ad7d86ba8effbe27e70405e48cd9b","Added support for long running sessions.  This closes #16.","Makefile","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_Makefile_before.txt","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_Makefile_after.txt","diffs\36717b02731ad7d86ba8effbe27e70405e48cd9b_Makefile_diff.txt"
"36717b02731ad7d86ba8effbe27e70405e48cd9b","Added support for long running sessions.  This closes #16.","api.rst","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_api.rst_before.txt","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_api.rst_after.txt","diffs\36717b02731ad7d86ba8effbe27e70405e48cd9b_api.rst_diff.txt"
"36717b02731ad7d86ba8effbe27e70405e48cd9b","Added support for long running sessions.  This closes #16.","flask.py","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_flask.py_before.txt","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_flask.py_after.txt","diffs\36717b02731ad7d86ba8effbe27e70405e48cd9b_flask.py_diff.txt"
"36717b02731ad7d86ba8effbe27e70405e48cd9b","Added support for long running sessions.  This closes #16.","flask_tests.py","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_flask_tests.py_before.txt","codes\36717b02731ad7d86ba8effbe27e70405e48cd9b_flask_tests.py_after.txt","diffs\36717b02731ad7d86ba8effbe27e70405e48cd9b_flask_tests.py_diff.txt"
"31493850de3d7765d09419aa49b98089f79da3c2","Fixed typo in flask quickstart docs. This fixes #21","quickstart.rst","codes\31493850de3d7765d09419aa49b98089f79da3c2_quickstart.rst_before.txt","codes\31493850de3d7765d09419aa49b98089f79da3c2_quickstart.rst_after.txt","diffs\31493850de3d7765d09419aa49b98089f79da3c2_quickstart.rst_diff.txt"
"f1603d33f266ab24eda604f76632fa604b91e3f9","Docs mention query args now.  This fixes #20","quickstart.rst","codes\f1603d33f266ab24eda604f76632fa604b91e3f9_quickstart.rst_before.txt","codes\f1603d33f266ab24eda604f76632fa604b91e3f9_quickstart.rst_after.txt","diffs\f1603d33f266ab24eda604f76632fa604b91e3f9_quickstart.rst_diff.txt"
"f1603d33f266ab24eda604f76632fa604b91e3f9","Docs mention query args now.  This fixes #20","flask.py","codes\f1603d33f266ab24eda604f76632fa604b91e3f9_flask.py_before.txt","codes\f1603d33f266ab24eda604f76632fa604b91e3f9_flask.py_after.txt","diffs\f1603d33f266ab24eda604f76632fa604b91e3f9_flask.py_diff.txt"
"a9284afde97c30d136e8ec675794c7cdcf4ca277","Fixed typo in tutorial.  This fixes #19","testing.rst","codes\a9284afde97c30d136e8ec675794c7cdcf4ca277_testing.rst_before.txt","codes\a9284afde97c30d136e8ec675794c7cdcf4ca277_testing.rst_after.txt","diffs\a9284afde97c30d136e8ec675794c7cdcf4ca277_testing.rst_diff.txt"
"8d49440d8b881b2df2c10085a58d3a4e4085147e","Added example for context bound objects to the testing docs.  This fixes #18","testing.rst","codes\8d49440d8b881b2df2c10085a58d3a4e4085147e_testing.rst_before.txt","codes\8d49440d8b881b2df2c10085a58d3a4e4085147e_testing.rst_after.txt","diffs\8d49440d8b881b2df2c10085a58d3a4e4085147e_testing.rst_diff.txt"
"a7266ffb90d109f94da96e9eea5f5bb4ff8ddc71","Added @templated decorator to the patterns.","viewdecorators.rst","codes\a7266ffb90d109f94da96e9eea5f5bb4ff8ddc71_viewdecorators.rst_before.txt","codes\a7266ffb90d109f94da96e9eea5f5bb4ff8ddc71_viewdecorators.rst_after.txt","diffs\a7266ffb90d109f94da96e9eea5f5bb4ff8ddc71_viewdecorators.rst_diff.txt"
"7e1db5978c3c7aedcb43d7e2036edc85b0a22a6b","Added module support to templated decorator.","viewdecorators.rst","codes\7e1db5978c3c7aedcb43d7e2036edc85b0a22a6b_viewdecorators.rst_before.txt","codes\7e1db5978c3c7aedcb43d7e2036edc85b0a22a6b_viewdecorators.rst_after.txt","diffs\7e1db5978c3c7aedcb43d7e2036edc85b0a22a6b_viewdecorators.rst_diff.txt"
"75461c1467bbb2d83ee787bb13f4a338a4b8ad3e","Added _external support to url_for","CHANGES","codes\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_CHANGES_before.txt","codes\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_CHANGES_after.txt","diffs\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_CHANGES_diff.txt"
"75461c1467bbb2d83ee787bb13f4a338a4b8ad3e","Added _external support to url_for","flask.py","codes\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_flask.py_before.txt","codes\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_flask.py_after.txt","diffs\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_flask.py_diff.txt"
"75461c1467bbb2d83ee787bb13f4a338a4b8ad3e","Added _external support to url_for","flask_tests.py","codes\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_flask_tests.py_before.txt","codes\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_flask_tests.py_after.txt","diffs\75461c1467bbb2d83ee787bb13f4a338a4b8ad3e_flask_tests.py_diff.txt"
"d0eefb01d16bd058172363a9847b5d98ccd1abc9","Added link to snippets website to the patterns docs.","index.rst","codes\d0eefb01d16bd058172363a9847b5d98ccd1abc9_index.rst_before.txt","codes\d0eefb01d16bd058172363a9847b5d98ccd1abc9_index.rst_after.txt","diffs\d0eefb01d16bd058172363a9847b5d98ccd1abc9_index.rst_diff.txt"
"9248a7baca5bc616a60f9b63b525e872fbfddef2","None responses fail properly now.  This fixes #24","flask.py","codes\9248a7baca5bc616a60f9b63b525e872fbfddef2_flask.py_before.txt","codes\9248a7baca5bc616a60f9b63b525e872fbfddef2_flask.py_after.txt","diffs\9248a7baca5bc616a60f9b63b525e872fbfddef2_flask.py_diff.txt"
"dffb3d091c0e42b7254fe88218811c24c0054f7e","Removed useless import and adapted tests","flask.py","codes\dffb3d091c0e42b7254fe88218811c24c0054f7e_flask.py_before.txt","codes\dffb3d091c0e42b7254fe88218811c24c0054f7e_flask.py_after.txt","diffs\dffb3d091c0e42b7254fe88218811c24c0054f7e_flask.py_diff.txt"
"dffb3d091c0e42b7254fe88218811c24c0054f7e","Removed useless import and adapted tests","flask_tests.py","codes\dffb3d091c0e42b7254fe88218811c24c0054f7e_flask_tests.py_before.txt","codes\dffb3d091c0e42b7254fe88218811c24c0054f7e_flask_tests.py_after.txt","diffs\dffb3d091c0e42b7254fe88218811c24c0054f7e_flask_tests.py_diff.txt"
"f345af8d9d33e6164747c865c29a72186a470c22","Use unicode in SQLAlchemy pattern.","sqlalchemy.rst","codes\f345af8d9d33e6164747c865c29a72186a470c22_sqlalchemy.rst_before.txt","codes\f345af8d9d33e6164747c865c29a72186a470c22_sqlalchemy.rst_after.txt","diffs\f345af8d9d33e6164747c865c29a72186a470c22_sqlalchemy.rst_diff.txt"
"67fc46526234653b0a519e9f1e8a05a2c40c80f8","Fix typo, remove useless import, limit lines to 79 columns.","flask.py","codes\67fc46526234653b0a519e9f1e8a05a2c40c80f8_flask.py_before.txt","codes\67fc46526234653b0a519e9f1e8a05a2c40c80f8_flask.py_after.txt","diffs\67fc46526234653b0a519e9f1e8a05a2c40c80f8_flask.py_diff.txt"
"67fc46526234653b0a519e9f1e8a05a2c40c80f8","Fix typo, remove useless import, limit lines to 79 columns.","flask_tests.py","codes\67fc46526234653b0a519e9f1e8a05a2c40c80f8_flask_tests.py_before.txt","codes\67fc46526234653b0a519e9f1e8a05a2c40c80f8_flask_tests.py_after.txt","diffs\67fc46526234653b0a519e9f1e8a05a2c40c80f8_flask_tests.py_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","openidexample.py","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_openidexample.py_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_openidexample.py_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_openidexample.py_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","simpleopenid.py","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_simpleopenid.py_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_simpleopenid.py_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_simpleopenid.py_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","openid.png","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_openid.png_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_openid.png_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_openid.png_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","style.css","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_style.css_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_style.css_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_style.css_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","create_profile.html","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_create_profile.html_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_create_profile.html_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_create_profile.html_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","edit_profile.html","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_edit_profile.html_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_edit_profile.html_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_edit_profile.html_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","index.html","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_index.html_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_index.html_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_index.html_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","layout.html","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_layout.html_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_layout.html_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_layout.html_diff.txt"
"bc0c0559e384dc88441775a3907487f4a2b515b4","Added OpenID example","login.html","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_login.html_before.txt","codes\bc0c0559e384dc88441775a3907487f4a2b515b4_login.html_after.txt","diffs\bc0c0559e384dc88441775a3907487f4a2b515b4_login.html_diff.txt"
"a921aef6c47cecbacef5173f03c07c52e6bc8fea","Fixed late binding of url_prefix.  This fixes #29.","flask.py","codes\a921aef6c47cecbacef5173f03c07c52e6bc8fea_flask.py_before.txt","codes\a921aef6c47cecbacef5173f03c07c52e6bc8fea_flask.py_after.txt","diffs\a921aef6c47cecbacef5173f03c07c52e6bc8fea_flask.py_diff.txt"
"a921aef6c47cecbacef5173f03c07c52e6bc8fea","Fixed late binding of url_prefix.  This fixes #29.","flask_tests.py","codes\a921aef6c47cecbacef5173f03c07c52e6bc8fea_flask_tests.py_before.txt","codes\a921aef6c47cecbacef5173f03c07c52e6bc8fea_flask_tests.py_after.txt","diffs\a921aef6c47cecbacef5173f03c07c52e6bc8fea_flask_tests.py_diff.txt"
"f6da77e894a939b838e02fb744fa3031abfc96ec","Fixed URL examples.  This fixes #30.","api.rst","codes\f6da77e894a939b838e02fb744fa3031abfc96ec_api.rst_before.txt","codes\f6da77e894a939b838e02fb744fa3031abfc96ec_api.rst_after.txt","diffs\f6da77e894a939b838e02fb744fa3031abfc96ec_api.rst_diff.txt"
"745638e774063de206aae930df71789de13e7c73","Added missing decorators for module wide context processors.

This fixes #25.","flask.py","codes\745638e774063de206aae930df71789de13e7c73_flask.py_before.txt","codes\745638e774063de206aae930df71789de13e7c73_flask.py_after.txt","diffs\745638e774063de206aae930df71789de13e7c73_flask.py_diff.txt"
"745638e774063de206aae930df71789de13e7c73","Added missing decorators for module wide context processors.

This fixes #25.","flask_tests.py","codes\745638e774063de206aae930df71789de13e7c73_flask_tests.py_before.txt","codes\745638e774063de206aae930df71789de13e7c73_flask_tests.py_after.txt","diffs\745638e774063de206aae930df71789de13e7c73_flask_tests.py_diff.txt"
"b93ec1465be95a8303cbed99589273f562928103","Documented module changes in CHANGES","CHANGES","codes\b93ec1465be95a8303cbed99589273f562928103_CHANGES_before.txt","codes\b93ec1465be95a8303cbed99589273f562928103_CHANGES_after.txt","diffs\b93ec1465be95a8303cbed99589273f562928103_CHANGES_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","openidexample.py","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_openidexample.py_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_openidexample.py_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_openidexample.py_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","simpleopenid.py","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_simpleopenid.py_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_simpleopenid.py_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_simpleopenid.py_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","openid.png","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_openid.png_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_openid.png_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_openid.png_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","style.css","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_style.css_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_style.css_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_style.css_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","create_profile.html","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_create_profile.html_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_create_profile.html_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_create_profile.html_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","edit_profile.html","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_edit_profile.html_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_edit_profile.html_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_edit_profile.html_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","index.html","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_index.html_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_index.html_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_index.html_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","layout.html","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_layout.html_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_layout.html_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_layout.html_diff.txt"
"da8f88a22eab8195e48fa4ef63c6a3195c860eb0","Removed OpenID example, that's now in flaskext.openid anyways.","login.html","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_login.html_before.txt","codes\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_login.html_after.txt","diffs\da8f88a22eab8195e48fa4ef63c6a3195c860eb0_login.html_diff.txt"
"34e3d64892f2281aa1b6f6357c345b0a357ee51a","Removed theme, this is now refactored to an external reusable theme.","flasky.css_t","codes\34e3d64892f2281aa1b6f6357c345b0a357ee51a_flasky.css_t_before.txt","codes\34e3d64892f2281aa1b6f6357c345b0a357ee51a_flasky.css_t_after.txt","diffs\34e3d64892f2281aa1b6f6357c345b0a357ee51a_flasky.css_t_diff.txt"
"34e3d64892f2281aa1b6f6357c345b0a357ee51a","Removed theme, this is now refactored to an external reusable theme.","theme.conf","codes\34e3d64892f2281aa1b6f6357c345b0a357ee51a_theme.conf_before.txt","codes\34e3d64892f2281aa1b6f6357c345b0a357ee51a_theme.conf_after.txt","diffs\34e3d64892f2281aa1b6f6357c345b0a357ee51a_theme.conf_diff.txt"
"34e3d64892f2281aa1b6f6357c345b0a357ee51a","Removed theme, this is now refactored to an external reusable theme.","conf.py","codes\34e3d64892f2281aa1b6f6357c345b0a357ee51a_conf.py_before.txt","codes\34e3d64892f2281aa1b6f6357c345b0a357ee51a_conf.py_after.txt","diffs\34e3d64892f2281aa1b6f6357c345b0a357ee51a_conf.py_diff.txt"
